event_id,start_time,asset_name,input_event_csv_filename,vab_flickers,vab_harmonics,vab_interruptions,vab_interruptions_harmonics,vab_osc_transients,vab_sags,vab_sags_harmonics,vab_spikes,vab_swells,vab_swells_harmonics,vbc_flickers,vbc_harmonics,vbc_interruptions,vbc_interruptions_harmonics,vbc_osc_transients,vbc_sags,vbc_sags_harmonics,vbc_spikes,vbc_swells,vbc_swells_harmonics,vca_flickers,vca_harmonics,vca_interruptions,vca_interruptions_harmonics,vca_osc_transients,vca_sags,vca_sags_harmonics,vca_spikes,vca_swells,vca_swells_harmonics,ia_flickers,ia_harmonics,ia_interruptions,ia_interruptions_harmonics,ia_osc_transients,ia_sags,ia_sags_harmonics,ia_spikes,ia_swells,ia_swells_harmonics,ib_flickers,ib_harmonics,ib_interruptions,ib_interruptions_harmonics,ib_osc_transients,ib_sags,ib_sags_harmonics,ib_spikes,ib_swells,ib_swells_harmonics,ic_flickers,ic_harmonics,ic_interruptions,ic_interruptions_harmonics,ic_osc_transients,ic_sags,ic_sags_harmonics,ic_spikes,ic_swells,ic_swells_harmonics
event_2886,7/18/2006 20:09:08.1080,Site0014,epri_event_2886,3.2475714e-14,1.221071e-16,3.904359e-08,0.9631141,1.423204e-10,2.987762e-20,6.814349e-18,1.9942574e-16,0.00010419149,0.036781713,5.8643196e-20,1.5457513e-25,8.4780686e-18,0.054342832,1.4865533e-15,2.8333554e-28,9.830971e-20,4.547217e-19,1.2449265e-08,0.9456572,4.2803424e-11,2.4199553e-15,6.411677e-06,0.33612734,1.6522524e-09,1.7578159e-18,6.5369213e-15,6.1191246e-14,0.0014917922,0.66237444,1.293621e-32,0.0,4.604029e-30,2.7346812e-13,1.238591e-14,0.0,4.4649715e-35,4.452433e-29,7.265213e-14,1.0,5.5352507e-28,1.0084641e-34,1.8975772e-25,2.0452067e-17,6.565636e-11,0.0,6.212161e-35,2.4329392e-28,1.3388327e-14,1.0,8.5616065e-30,0.0,8.981226e-36,1.2133933e-34,0.00037126045,0.0,0.0,8.753508e-31,1.1331691e-14,0.99962866
event_0713,51:03.0,Site0009_F_0000063,epri_event_0713,4.6244278e-07,5.328803e-15,0.00022600761,2.3651376e-06,2.6923552e-05,2.5760095e-08,2.465e-07,6.29805e-09,3.0156552e-06,0.999741,7.019879e-08,1.4143636e-16,2.6452e-05,1.1230986e-07,2.988238e-06,5.8184574e-10,5.155728e-08,6.322001e-09,3.2119414e-07,0.99996996,2.2865692e-12,7.000217e-24,1.5280004e-07,2.7982178e-10,1.0530742e-08,5.163567e-16,2.2187429e-13,4.887006e-12,3.7005492e-11,0.9999999,4.201779e-11,1.6346806e-17,2.2307149e-10,2.2684404e-08,0.00031931468,3.31401e-12,8.0273045e-11,6.3771232e-12,4.357387e-09,0.99968064,6.8685866e-13,4.8302117e-17,6.9542587e-13,1.5313414e-09,7.887615e-05,4.9821302e-14,2.1283107e-11,8.084845e-12,2.6895234e-11,0.9999211,5.726032e-13,3.2104702e-20,1.4045139e-11,1.0149514e-12,1.169809e-09,6.371593e-13,3.28007e-14,1.808953e-12,1.9863173e-09,1.0
event_2879,7/18/2006 20:07:40.9860,Site0014,epri_event_2879,9.715995e-17,2.0611144e-19,3.4152234e-10,0.91091806,1.2943085e-10,1.743747e-21,1.1263476e-18,5.1516436e-19,2.8500642e-06,0.0890791,2.0547273e-20,1.9437917e-25,3.9298185e-18,0.009790346,4.306824e-15,1.1078457e-36,2.188158e-14,4.560645e-21,1.8668296e-09,0.9902097,2.550901e-15,3.4401445e-18,2.3457812e-08,0.67994285,3.4994443e-09,4.4904026e-20,3.646126e-17,5.937423e-17,1.5952208e-05,0.32004118,1.9554398e-32,1.491107e-34,5.1233504e-29,4.313323e-14,1.4320345e-12,0.0,3.169733e-32,7.7490088e-31,1.0548285e-13,1.0,7.624234e-34,0.0,1.2697207e-36,4.2320002e-26,9.330217e-13,0.0,0.0,1.0365338e-35,4.921832e-16,1.0,1.9256117e-32,0.0,3.7484005e-37,1.3958058e-36,0.0010658356,0.0,0.0,3.7994242e-35,2.2416372e-16,0.9989342
event_1196,6/28/2005 15:39:42.1050,Site0009_F_0000061,epri_event_1196,1.6220545e-07,6.56208e-17,8.2373546e-05,2.8707203e-07,4.7915614e-06,1.5970301e-09,7.843174e-08,5.7825402e-09,7.9543685e-07,0.9999114,9.856148e-19,2.1513832e-27,3.2124857e-16,3.8626743e-16,3.965963e-11,2.0095526e-19,8.010904e-21,2.857571e-16,1.2678122e-16,1.0,9.82508e-09,6.8397004e-17,1.2227913e-05,4.3846814e-08,2.6165906e-06,1.5948096e-09,4.1679367e-09,6.3945266e-11,1.0292143e-07,0.999985,1.2250549e-19,7.0491034e-29,2.8890737e-15,1.0778356e-15,2.4541926e-09,1.9578084e-22,3.901324e-24,2.3919234e-21,3.187688e-19,1.0,4.503044e-08,2.4440055e-17,9.6774166e-08,2.134548e-09,0.0009459468,0.056164466,0.9428891,1.345131e-13,3.489313e-08,2.7120933e-07,1.058021e-15,2.8278715e-22,5.1780164e-12,2.6684484e-14,1.7722867e-07,3.1910945e-19,2.4183156e-16,1.8729338e-15,1.20267904e-14,0.9999999
event_3434,10/22/2005 03:17:24.7000,Site0006,epri_event_3434,8.304896e-08,6.917377e-13,1.0992514e-06,0.064018965,1.4330933e-05,9.009539e-14,4.3036226e-14,4.221688e-10,0.008492429,0.9274732,1.4155046e-08,1.7584925e-11,4.391156e-05,0.9353668,3.9225955e-07,4.6502546e-12,9.0991006e-11,1.5816497e-09,0.005484701,0.059104204,2.208038e-06,3.3913844e-07,0.00016026529,0.8172953,5.283751e-06,8.8912494e-10,1.3200172e-06,8.749244e-07,0.0012250178,0.1813094,2.906793e-12,1.536204e-17,1.6289894e-13,1.6648306e-06,3.4415206e-07,7.9561514e-16,5.749657e-14,1.7194e-14,1.5878047e-08,0.999998,1.3825795e-08,5.201962e-15,3.0382264e-08,0.004602294,3.1906897e-05,5.6497976e-16,4.345231e-12,3.3538193e-11,0.022198506,0.97316724,3.0227213e-07,1.08730286e-13,6.102717e-07,7.177631e-07,2.620138e-06,1.4467324e-11,8.509616e-10,3.5716636e-07,9.812066e-06,0.9999856
event_4373,26:19.1,Site0005,epri_event_4373,6.660168e-13,3.7640968e-13,3.9869933e-13,0.9986112,1.7129914e-11,2.1685806e-16,1.6670608e-10,9.306803e-12,1.19030965e-05,0.001376836,1.5263446e-05,3.39561e-08,0.00036746022,0.08998841,0.00011745697,4.047549e-09,9.060154e-09,3.2403207e-06,0.030476062,0.879032,0.0007340336,2.3572002e-06,0.00317722,0.46606407,0.00012707061,1.6875027e-06,3.232259e-05,4.1408224e-05,0.038722374,0.49109748,1.3653058e-15,1.5839316e-25,3.6999597e-17,1.25995465e-14,1.5211315e-08,1.2931829e-23,1.5189092e-21,5.4958833e-21,1.9051253e-05,0.9999809,5.9547467e-12,6.1328904e-13,1.2796436e-08,0.018131398,4.7334404e-07,3.8340398e-16,3.2816587e-14,5.5850116e-12,0.0007292119,0.9811389,2.6664824e-07,9.114856e-10,1.970851e-05,0.11193859,1.0395366e-05,1.444629e-11,1.2225247e-10,2.2614252e-08,0.019461846,0.8685692
event_0868,5/28/2005 08:06:21.8110,Site0009_F_0000065,epri_event_0868,7.154867e-07,2.3732076e-15,0.0002874798,2.387543e-06,1.3411903e-05,8.66151e-09,5.902542e-07,4.2103487e-08,4.390191e-06,0.999691,7.727936e-15,5.9403406e-27,3.3673845e-11,3.457143e-11,1.6181173e-09,4.0437707e-17,2.2024444e-19,1.1636063e-14,5.7452757e-13,1.0,2.6414253e-07,1.352462e-15,0.00018905656,2.4271728e-06,1.0531964e-05,2.1801817e-08,3.3267543e-07,4.341459e-09,2.4000053e-06,0.999795,1.3378107e-23,2.8852696e-33,9.856781e-20,5.6274036e-18,3.0902434e-08,4.0713055e-25,2.6898795e-26,1.0923053e-24,6.0188254e-21,1.0,8.681897e-05,3.1367583e-07,0.0002845505,7.798758e-06,0.056426693,0.0003002427,0.62966806,0.0015561784,0.00033420708,0.31133515,3.026203e-20,5.7352298e-30,3.6324693e-16,4.0323677e-19,5.429349e-13,1.0700801e-23,3.017058e-23,6.2980544e-22,2.6213607e-19,1.0
event_2919,8/20/2006 12:01:38.7610,Site0010,epri_event_2919,5.561954e-15,3.2938697e-20,1.8917033e-11,9.23993e-07,3.2181262e-05,2.956917e-24,9.672634e-25,4.8181864e-17,1.3157919e-05,0.99995375,9.507853e-10,1.014896e-11,0.00015446355,0.026596041,4.9847387e-07,3.715174e-12,1.4235017e-10,3.7019277e-07,0.000865426,0.9723832,3.408775e-10,1.7599516e-15,3.4228803e-10,0.99315107,0.000489854,1.1498543e-14,0.0017336181,3.5480945e-11,0.0026481738,0.00197737,3.0292052e-28,6.7793615e-38,8.08012e-34,3.2256704e-26,6.9518075e-10,0.0,5.2404835e-38,8.0520675e-32,2.5190697e-14,1.0,1.5309428e-31,0.0,3.2067933e-38,1.6632687e-31,2.9791436e-09,0.0,0.0,3.91791e-38,1.4504749e-15,1.0,1.7581751e-08,5.43914e-20,6.476912e-10,9.547776e-12,4.525833e-06,2.9626055e-13,4.290432e-15,4.67811e-21,0.016402803,0.9835926
event_2918,8/20/2006 06:40:31.0660,Site0010,epri_event_2918,2.9958565e-16,2.4039316e-26,5.376722e-19,8.798949e-12,1.324119e-09,1.127039e-27,5.1764313e-25,8.495645e-17,4.026785e-05,0.9999597,7.73976e-14,9.154157e-21,4.1489652e-13,1.1413698e-08,1.2704614e-08,1.8596156e-22,5.3338924e-21,2.6590104e-14,3.3731627e-05,0.99996626,0.000784619,8.5988083e-10,0.07317593,0.048049707,0.06695191,0.012064415,0.7629935,3.4581558e-07,0.014319396,0.021660158,4.1339036e-17,5.5755094e-29,3.7704704e-18,2.1822563e-10,0.00026200296,3.7210277e-35,2.4274283e-23,1.3460036e-18,0.5563776,0.44336045,1.4228182e-20,7.3134938e-34,1.5974518e-24,1.1730008e-22,2.6933167e-09,1.6020625e-35,7.8404353e-25,4.152607e-23,1.2429944e-08,1.0,0.00038178178,9.0902506e-07,0.16660671,0.52283484,0.0024125772,0.00022970379,4.7910165e-05,0.00016664738,0.1308832,0.17643577
event_0855,5/24/2005 16:41:55.9030,Site0009_F_0000063,epri_event_0855,1.2430486e-20,1.22201205e-30,3.6353042e-16,3.8484552e-11,1.7379871e-06,3.5818257e-24,9.662205e-21,1.0207208e-24,9.695407e-19,0.9999982,2.6323989e-30,0.0,4.555158e-26,2.7282243e-22,9.461722e-13,1.1093497e-32,1.7190951e-29,8.171989e-29,1.1992536e-27,1.0,2.6144214e-19,1.827498e-30,2.718093e-14,2.3908058e-11,9.470523e-05,1.803489e-21,1.1228204e-18,5.569454e-23,2.5448668e-16,0.9999052,9.6976924e-05,0.00029929038,0.00028684005,7.057169e-06,0.004134716,0.00028347824,0.01461119,0.14467832,0.000759124,0.834843,3.0374163e-06,1.3742578e-11,0.082315214,0.91602063,2.3865852e-05,0.00022088194,0.0007177469,1.749105e-10,2.0110923e-05,0.00067850656,0.0027151806,2.7783076e-07,0.028221136,0.09279862,0.0065275044,0.0051244595,0.009832316,0.0069912323,0.0048366063,0.84295267
event_3435,10/22/2005 03:17:24.7680,Site0006,epri_event_3435,3.8934964e-10,3.752539e-14,5.612715e-07,0.99241346,8.868248e-10,1.730784e-16,7.595703e-15,6.1745944e-14,0.007473119,0.00011283384,7.836607e-09,2.5110045e-10,4.029696e-08,0.9506019,5.78175e-08,5.2090905e-11,1.910214e-07,5.507616e-08,0.042932406,0.0064654294,0.0012125678,1.1110281e-05,0.0025337965,0.77358866,0.00015017873,7.360359e-06,0.00012063427,6.518501e-05,0.06460204,0.15770856,5.6322786e-18,1.3626211e-30,9.03384e-22,6.971903e-20,3.475203e-08,1.8520311e-31,6.283256e-27,1.7520276e-19,2.1196074e-10,1.0,1.7210415e-13,1.0815958e-23,7.0304555e-17,2.2473965e-15,2.9085447e-09,1.7142342e-24,1.1035799e-17,4.650827e-14,2.2287756e-08,1.0,5.159922e-12,1.2375841e-14,8.672806e-10,2.8982844e-05,1.9428426e-06,3.409766e-19,8.3740565e-19,1.8075556e-15,1.1807026e-05,0.9999573
event_0289,3/17/2005 06:03:42.7620,Site0009_F_0000061,epri_event_0289,7.146121e-06,6.2514485e-13,0.00087119325,2.255464e-05,6.441072e-05,1.8298935e-07,6.5717604e-06,6.325345e-07,3.872976e-05,0.99898857,1.9523592e-05,1.0789627e-12,0.0018003816,4.7681304e-05,0.00019657315,2.915397e-07,1.925191e-05,2.7245137e-06,8.534087e-05,0.9978283,4.0084225e-07,6.611985e-15,6.066176e-05,2.8597733e-06,8.330678e-06,2.0231058e-08,1.9654173e-07,1.0745514e-08,1.541473e-06,0.999926,3.3648714e-06,2.584206e-10,8.5733416e-05,5.34046e-07,0.00010255801,5.855578e-07,9.657712e-06,0.00012615224,5.810559e-05,0.99961334,3.9105557e-06,1.2582791e-07,1.2729378e-05,4.940227e-07,0.00018591117,0.0002953901,0.99729025,2.8740628e-06,0.0001912845,0.0020170372,3.072831e-05,8.347553e-08,2.698254e-05,0.00011106606,0.053410817,0.024960818,0.9209088,8.1090875e-06,0.0003185709,0.00022397542
event_4004,7/14/2006 10:11:07.4020,Site0005,epri_event_4004,0.013478553,9.423821e-05,0.037200868,0.57707125,0.0022684655,0.00013945354,0.0012314698,0.0006854939,0.10346364,0.26436663,8.9114306e-05,3.8969822e-07,0.0007078547,0.27920994,0.0008347171,2.5434218e-07,1.6663792e-07,2.9129988e-05,0.06160753,0.6575209,6.98011e-05,5.0312633e-07,6.246538e-05,0.9317182,6.6088583e-06,2.78212e-07,3.1657737e-06,1.4122696e-06,0.06427896,0.003858652,0.00011535185,6.166831e-07,0.0016684842,0.09445002,0.00012762808,8.421709e-08,4.5444133e-07,1.1766708e-05,0.018112764,0.8855129,1.0835051e-08,1.2742596e-13,7.604463e-08,6.957217e-06,0.001126338,6.097776e-14,1.3987905e-13,2.4803192e-08,0.0022050817,0.9966614,1.2160676e-05,8.915822e-08,0.00023873376,0.66714853,2.4358063e-05,5.050023e-08,1.1102161e-06,7.3760657e-07,0.06455987,0.2680144
event_2878,7/18/2006 20:07:37.9260,Site0010,epri_event_2878,6.477757e-15,3.0630943e-18,5.6211564e-09,0.68206334,7.736262e-10,1.3521026e-19,9.776322e-18,2.2180542e-17,3.663108e-05,0.31789997,1.1897369e-22,2.2945735e-29,1.0850762e-20,8.488545e-06,1.4130581e-14,3.3073445e-33,1.18478e-18,2.2519635e-27,1.444511e-14,0.99999154,3.1080527e-12,2.3046782e-16,6.5951654e-06,0.43973917,1.6097778e-09,2.912447e-20,8.060328e-18,3.670973e-15,0.00055132847,0.5597029,2.585465e-30,9.2845956e-35,5.246156e-26,1.1817355e-12,7.684311e-15,0.0,3.1261503e-35,6.545357e-33,2.3302696e-14,1.0,1.0979704e-31,9.370654e-38,5.47806e-25,4.543133e-18,1.9354622e-13,0.0,0.0,5.784441e-32,7.408418e-15,1.0,3.0986768e-26,9.310329e-37,2.0053566e-32,9.94288e-27,6.825576e-07,0.0,0.0,2.6938594e-35,2.318681e-12,0.9999993
event_0935,31:11.9,Site0009_F_0000065,epri_event_0935,5.7976643e-20,2.3264589e-33,6.3522144e-17,7.517365e-15,6.5832136e-12,3.2283621e-21,8.226123e-23,1.2340327e-18,1.2505007e-17,1.0,7.664503e-12,1.286738e-21,1.6755526e-09,1.842529e-08,1.0295002e-08,8.916381e-13,5.651417e-16,5.2220894e-10,1.8064147e-09,1.0,7.883864e-08,2.9205725e-16,9.96853e-05,6.425348e-07,6.4277233e-06,3.4368994e-09,1.2903045e-07,2.2177726e-09,8.8074705e-07,0.99989223,4.734298e-28,1.6522992e-28,1.5599802e-27,1.3614032e-18,3.5771323e-14,5.966582e-31,3.6558002e-21,1.0449364e-24,2.7224245e-21,1.0,0.00021051866,0.0014250574,5.36594e-05,9.819388e-05,0.024056626,0.010860171,0.95719653,0.0021390035,0.00045585184,0.0035042872,8.1189984e-32,0.0,5.4487995e-32,9.869837e-35,5.0617167e-12,0.0,0.0,0.0,2.1553102e-34,1.0
event_2850,4/19/2006 16:01:50.1060,Site0014,epri_event_2850,2.5720677e-16,4.0214145e-21,1.3332087e-12,0.9495524,2.5230114e-13,8.0940246e-23,2.199207e-18,2.5266336e-16,1.3480641e-06,0.050446197,1.5093594e-09,4.0661295e-14,5.447348e-05,0.7837856,1.9048647e-08,1.6692334e-17,2.0788789e-15,5.070256e-13,0.005359756,0.2108002,6.1626437e-12,2.0767624e-15,8.6047584e-07,0.95315343,1.8663915e-10,4.1578223e-19,3.297807e-16,4.1399464e-15,0.0003743009,0.04647131,4.1726497e-27,3.4094446e-24,2.9560517e-21,9.7895e-07,1.6449097e-11,2.9913843e-38,4.318608e-27,1.4798078e-25,7.1554906e-10,0.99999905,1.4339216e-28,2.653296e-38,2.1503276e-31,7.8883e-28,4.4592628e-07,0.0,0.0,2.0082661e-32,1.2845405e-13,0.9999995,2.5116646e-27,7.873594e-30,9.564452e-29,5.6476035e-12,1.31994525e-14,0.0,4.0988298e-23,7.8981153e-29,3.9982918e-13,1.0
event_2887,7/18/2006 20:09:08.2910,Site0014,epri_event_2887,5.5512916e-12,9.972327e-15,9.219768e-07,0.84186745,8.245026e-10,1.0454761e-17,8.1917827e-16,3.2103264e-14,0.00029729292,0.15783441,3.0030627e-18,1.7296953e-22,6.47705e-15,0.95891935,6.8751644e-15,4.358228e-25,4.1529125e-17,5.066178e-16,6.0108576e-08,0.041080624,3.6854053e-10,1.8162528e-13,1.3203125e-06,0.28186002,2.3687818e-09,9.853768e-16,1.1967587e-14,3.8370895e-12,0.0009546297,0.717184,2.5873594e-30,5.177307e-34,5.591048e-26,2.183775e-12,9.153699e-13,0.0,2.9589405e-30,8.049338e-31,6.5937625e-14,1.0,3.081526e-27,6.009683e-32,4.725029e-26,8.679807e-15,5.773923e-14,0.0,3.6691165e-35,6.9594283e-31,3.2951463e-13,1.0,1.4886255e-31,0.0,1.294971e-36,8.7273546e-29,9.2907804e-08,0.0,0.0,3.9387563e-37,2.6264792e-16,0.9999999
event_2893,7/18/2006 23:49:32.8950,Site0014,epri_event_2893,2.2889453e-05,5.1059947e-09,0.0016535412,0.9398173,1.9601766e-06,1.8531388e-09,3.5121215e-09,1.311822e-07,0.024202056,0.03430216,2.9638244e-15,4.2386654e-17,2.4067558e-12,0.79816216,3.403205e-11,1.1837874e-20,5.1562914e-16,5.5977416e-16,4.2203303e-07,0.20183739,1.5597744e-14,7.641451e-18,3.9449746e-12,0.95299596,1.0026905e-10,2.5277393e-18,2.8672927e-15,2.9808076e-15,4.749848e-06,0.046999227,1.8529169e-23,1.0424062e-30,7.981439e-23,3.3112516e-18,0.000971224,0.0,6.7793494e-36,6.133375e-29,5.390393e-09,0.9990288,3.0733528e-21,3.6264377e-28,3.0020682e-20,7.0336453e-10,8.344865e-12,2.2068137e-37,8.921796e-19,1.0130629e-21,3.0654508e-05,0.99996936,2.1390945e-32,0.0,1.0177338e-37,6.2104428e-24,2.7961267e-10,0.0,0.0,1.7890093e-36,8.6583734e-16,1.0
event_3555,28:51.8,Site0006,epri_event_3555,0.0006107552,1.0999239e-06,0.016063543,0.6312521,0.0001567918,1.5453357e-06,1.8685543e-05,5.782081e-05,0.08768557,0.26415214,0.00012880217,2.2801587e-06,1.1960652e-05,0.9226224,0.00023308188,8.3879264e-08,0.0070298766,4.093518e-05,0.019754337,0.05017632,6.5616393e-07,6.8127386e-11,1.9593444e-05,0.9978654,7.767466e-06,8.588622e-10,1.2591609e-07,1.0325811e-08,3.9016006e-05,0.0020673822,1.689323e-17,2.0549487e-24,8.879209e-19,3.10738e-08,1.8482981e-09,3.1916068e-31,5.861518e-22,4.4536706e-20,1.3222823e-06,0.9999987,4.22433e-10,4.871582e-12,3.858069e-07,0.20149794,3.2606972e-06,1.6319247e-12,1.6627933e-14,1.3483614e-08,0.0011960224,0.79730237,1.9608429e-07,1.1091009e-10,2.0568193e-06,0.98178023,6.638436e-08,7.147687e-14,1.3082798e-09,4.853869e-07,0.012021109,0.0061959145
event_2885,7/18/2006 20:09:05.2330,Site0010,epri_event_2885,4.4365558e-10,1.1198455e-13,7.4887353e-06,0.54406196,3.253417e-09,2.8467674e-16,2.180805e-14,3.1808245e-12,0.0016401154,0.45429042,1.0894891e-17,4.0953966e-23,2.474553e-13,0.63930905,8.1238315e-12,5.4345894e-24,6.528402e-20,8.5667655e-21,3.214195e-08,0.3606909,1.6305574e-08,1.4043786e-13,3.229688e-05,0.06185108,1.10004175e-08,1.8279327e-15,2.1969077e-14,4.486548e-11,0.0017356774,0.9363809,8.2816774e-20,8.629873e-26,1.338185e-13,6.0853305e-05,1.06503695e-11,3.6133037e-37,7.0630385e-24,1.4295445e-25,1.283986e-08,0.9999391,2.890574e-22,4.9791346e-28,7.201592e-19,9.401643e-12,1.0938297e-12,0.0,3.1471815e-30,2.894362e-27,1.1218776e-11,1.0,3.0922877e-20,1.3926734e-32,1.3707358e-26,8.02322e-23,3.977639e-06,0.0,1.6968717e-36,5.0792683e-31,6.298389e-11,0.99999607
event_3557,29:36.9,Site0006,epri_event_3557,1.2671204e-08,8.62537e-12,5.551431e-07,0.012661652,2.33061e-07,2.0323509e-12,1.2628004e-10,1.2467185e-09,0.0008999492,0.98643756,2.6410814e-09,1.7398906e-13,1.577836e-08,0.99196035,1.6524724e-09,5.04994e-16,2.7148566e-11,4.5023582e-13,7.82667e-05,0.007961334,4.8483373e-10,3.5683006e-12,1.3056348e-09,0.1652476,1.1602217e-09,2.6562064e-15,8.165715e-07,1.9018773e-09,7.657713e-05,0.834675,1.2792041e-10,5.5440276e-19,7.884778e-08,1.9832141e-13,7.1509887e-09,1.1730489e-10,3.1631912e-15,2.3504563e-18,3.1080588e-06,0.9999968,1.6830078e-13,2.6377959e-22,3.5238034e-13,2.3975289e-15,1.2318124e-10,2.334934e-15,5.2958644e-16,1.1549114e-22,5.804538e-07,0.9999994,0.011218603,4.242639e-07,0.001982757,0.005980434,3.914893e-05,0.005952606,1.1052597e-05,1.0446365e-06,0.60050434,0.37430954
event_2891,7/18/2006 20:43:17.2170,Site0014,epri_event_2891,7.0740546e-17,1.6568878e-18,3.1871134e-11,0.5654796,1.5516857e-10,1.1023387e-22,7.9909796e-17,2.2374941e-17,9.3901974e-08,0.43452027,3.553307e-14,2.1615815e-19,3.2958546e-08,0.11644629,5.3877076e-09,4.431265e-21,5.266299e-19,1.2904016e-16,1.37207635e-05,0.88354,3.2919033e-06,3.5899236e-10,0.0009173096,0.95918345,3.939015e-07,9.5561045e-11,1.14264744e-10,2.2370438e-08,0.016770914,0.023124533,1.183911e-19,1.2677567e-24,5.533726e-19,0.00018847137,5.208862e-13,1.8934168e-32,2.0409956e-16,2.176346e-15,7.562465e-08,0.9998115,1.9650732e-22,1.3212629e-28,6.1340767e-19,6.4769615e-15,2.247881e-07,2.0148331e-34,2.5897654e-32,4.7389272e-26,1.8345263e-08,0.99999976,3.810957e-19,1.388923e-23,7.139418e-18,1.669632e-11,6.553797e-07,2.0693204e-33,2.928852e-31,8.9216575e-26,5.953288e-09,0.9999994
event_0062,1/14/2005 05:39:59.3640,Site0009_F_0000063,epri_event_0062,4.0936128e-22,4.911219e-30,3.7080116e-18,1.5993127e-15,8.928915e-11,3.6682837e-24,2.1993033e-20,1.6896207e-18,1.3789697e-19,1.0,1.5580645e-06,9.684938e-15,0.000285382,7.3054366e-06,2.3099688e-05,2.9714194e-08,1.139225e-06,6.5774984e-08,1.0299085e-05,0.9996712,1.0362265e-18,2.4580767e-31,1.6454486e-14,1.6747808e-11,2.093619e-10,3.236181e-20,6.038459e-23,1.6730094e-18,5.8953827e-16,1.0,1.0745613e-06,3.216974e-14,6.0735754e-09,2.7253777e-06,0.44746056,0.00013192094,0.50611407,9.093968e-05,4.2956286e-05,0.046155702,7.68242e-19,1.8532061e-29,1.0566422e-14,3.4263968e-13,1.9215813e-08,6.6223214e-22,3.6706445e-19,5.4620036e-21,7.904399e-18,1.0,1.349303e-13,1.0910973e-17,1.6613532e-09,9.566701e-13,8.476599e-09,8.115411e-12,4.3505393e-13,4.0222643e-09,1.9573125e-10,1.0
event_2846,3/17/2006 12:14:34.8820,Site0014,epri_event_2846,1.0283166e-05,4.9807912e-08,0.00086298224,0.00028603812,0.0008652147,3.4112745e-06,1.0066875e-06,0.0007966011,0.00063956983,0.9965348,5.6623e-06,1.2603669e-08,0.0015674824,0.0006554563,0.00093400205,6.0865386e-06,9.0522593e-07,0.0001705776,0.00097275974,0.99568707,0.0028749243,0.8826854,0.0009219071,0.010310126,0.0007451793,9.593761e-06,0.014954329,0.0013976317,0.008931144,0.07716971,1.2967313e-15,6.3267653e-29,2.0367436e-06,0.99999726,5.1997847e-07,3.3900651e-15,1.0150763e-12,2.8234966e-23,2.6199016e-13,2.577094e-07,1.5571631e-22,9.041511e-37,1.3901633e-09,1.1733599e-09,1.8641966e-06,8.369092e-20,1.3871563e-14,2.591064e-26,3.523999e-14,0.9999981,3.8142363e-05,6.65429e-11,0.00022606266,0.00053761026,0.0001890594,5.06506e-07,4.583129e-05,6.3320776e-06,6.609998e-05,0.99889034
event_3153,6/14/2005 11:46:21.3350,Site0006,epri_event_3153,1.4398906e-07,1.2557706e-10,5.790859e-06,0.3837761,1.1851013e-06,3.308021e-11,4.1176804e-09,5.293655e-07,0.07733169,0.53888464,3.7475425e-06,4.0649248e-08,1.1327872e-05,0.3049747,1.4992136e-06,4.1535877e-09,4.2594135e-07,3.4681289e-06,0.008589245,0.6864156,0.00043391788,1.065797e-06,0.022974158,0.50375193,0.0003201735,6.040542e-06,6.301224e-05,0.000108849534,0.17644955,0.29589134,1.9272221e-11,2.4802256e-18,1.6526912e-10,1.5163389e-08,3.8281156e-10,2.0837449e-18,5.235483e-12,3.0052844e-10,8.367369e-07,0.99999917,2.6058382e-08,7.990007e-16,0.023965944,0.0013651359,0.0002320442,1.645487e-14,8.5642743e-10,4.2932102e-09,0.62052965,0.35390717,6.034182e-13,1.9771153e-18,8.846093e-10,1.3450344e-06,3.689062e-07,3.3821743e-19,1.1564641e-21,9.611404e-12,0.00035330947,0.999645
event_3437,10/22/2005 03:18:17.6920,Site0006,epri_event_3437,1.8259046e-08,2.7429071e-11,3.3109896e-05,0.28943568,4.5512497e-06,3.126019e-13,4.9032955e-10,6.234379e-10,0.008911243,0.7016154,9.770002e-13,4.5887557e-15,7.411975e-12,0.11886638,8.125895e-12,2.8023343e-22,7.766635e-11,9.128534e-14,2.58779e-06,0.88113093,8.9989786e-17,2.0882654e-17,3.5217464e-13,0.0035688076,7.213564e-14,1.1811893e-23,1.09880244e-10,1.0032473e-14,3.503906e-08,0.9964311,4.1487515e-19,1.043166e-35,6.131303e-16,7.400555e-25,1.470239e-16,1.2436822e-19,9.377869e-17,2.4111373e-33,6.179428e-08,0.9999999,5.455293e-23,0.0,9.01002e-23,9.228926e-24,5.197007e-11,6.435464e-30,6.0170302e-30,1.0101987e-30,2.927144e-09,1.0,1.9995186e-13,1.1472509e-20,1.2602475e-11,4.0667824e-13,3.771612e-09,1.7183919e-16,6.4285417e-16,1.00358374e-13,2.4404723e-10,1.0
