input_event_csv_filename,event_id,start_time,asset_name,manual_event_type,vab_flickers,vab_harmonics,vab_interruptions,vab_interruptions_harmonics,vab_osc_transients,vab_sags,vab_sags_harmonics,vab_spikes,vab_swells,vab_swells_harmonics,vbc_flickers,vbc_harmonics,vbc_interruptions,vbc_interruptions_harmonics,vbc_osc_transients,vbc_sags,vbc_sags_harmonics,vbc_spikes,vbc_swells,vbc_swells_harmonics,vca_flickers,vca_harmonics,vca_interruptions,vca_interruptions_harmonics,vca_osc_transients,vca_sags,vca_sags_harmonics,vca_spikes,vca_swells,vca_swells_harmonics,ia_flickers,ia_harmonics,ia_interruptions,ia_interruptions_harmonics,ia_osc_transients,ia_sags,ia_sags_harmonics,ia_spikes,ia_swells,ia_swells_harmonics,ib_flickers,ib_harmonics,ib_interruptions,ib_interruptions_harmonics,ib_osc_transients,ib_sags,ib_sags_harmonics,ib_spikes,ib_swells,ib_swells_harmonics,ic_flickers,ic_harmonics,ic_interruptions,ic_interruptions_harmonics,ic_osc_transients,ic_sags,ic_sags_harmonics,ic_spikes,ic_swells,ic_swells_harmonics
input_event_sample0140,event_0140,2022-06-29,test_0140,test_label,0.9997414946556091,3.489783352749353e-17,1.1128293425223162e-19,8.085297432654584e-14,0.0002580311556812376,9.148383006002403e-13,7.417001557927099e-20,5.138608816362504e-19,3.9655580508224375e-07,1.085461960315115e-07,0.9999967813491821,3.456482757008224e-20,2.0638100061386166e-13,8.466046873961686e-14,3.024483703484293e-06,1.1736205540388567e-12,1.788398051871809e-08,4.033930089734173e-16,2.0205793305194675e-07,2.3660796087156266e-13,0.9999998807907104,2.3446688684582152e-26,3.814145250082712e-26,3.185801795599597e-20,7.850229621908511e-08,5.338311412736002e-19,2.2335501592396503e-23,8.543044114876943e-25,3.7123481372303146e-11,2.340771456874058e-12,0.999998927116394,2.646092876914257e-19,1.4652173788501366e-13,7.10795744501445e-15,9.137215783994179e-07,1.8808583163165693e-11,7.308329635913324e-11,1.1466618526204445e-15,5.990306561898251e-08,5.418625075546968e-13,0.9999996423721313,2.188983539582186e-34,1.0119681578446519e-31,3.1967509416793614e-24,3.187597030773759e-07,1.198249659430228e-23,1.0885565586854606e-25,7.7688186170816625e-28,6.047823917013084e-13,6.712713067694165e-14,1.0,2.5019558800641835e-29,7.226074706866326e-29,1.1025436100991607e-19,1.542932892562021e-08,3.7593200517098423e-22,1.8821094074111962e-22,2.3653508600557262e-25,1.5433983951984587e-11,5.9323583372072886e-12
input_event_sample0197,event_0197,2022-06-29,test_0197,test_label,1.0999054211424664e-05,4.658988039113465e-12,1.5595419920744202e-12,2.081051823921154e-11,1.2824403711420018e-05,6.406744438355177e-14,6.357389374353798e-16,1.2475405128498096e-05,0.9999631643295288,4.2022412571895984e-07,7.378600226475018e-14,6.87542731335624e-16,5.4056929599255454e-08,7.913432929773645e-12,7.705119060119614e-06,9.173038593497012e-16,1.4697347072017974e-13,8.838950634526554e-06,0.9999834299087524,4.5532630998934565e-09,3.894612063404246e-12,8.95140385426263e-12,1.0257997118401363e-08,3.5381364504871726e-10,1.3191869356887764e-06,7.707545539303862e-12,2.3926441383714803e-10,2.8616099712053256e-07,0.9999982118606567,1.2198105991956254e-07,2.524582969840863e-15,2.2284444225525578e-17,5.095650013053898e-10,3.102214936757247e-13,2.1652381292369682e-06,1.3724753604227859e-17,2.9809107469875662e-15,4.4885018724016845e-06,0.9999933242797852,2.5617514776143935e-09,4.1030478624248384e-18,1.654190578715038e-21,1.8105121893895182e-13,4.341533778534981e-14,6.733677082593204e-08,2.889239542300213e-22,3.505403500564559e-17,3.373789962679563e-13,0.9999998807907104,4.619876481370966e-09,2.0774659770239623e-10,7.404081688033859e-12,1.1905005976586835e-06,3.381039448413503e-09,1.9857030565617606e-05,2.0859062740963275e-11,2.3026318629604248e-09,0.0003645691613201052,0.9996114373207092,2.9995330805832054e-06
input_event_sample0183,event_0183,2022-06-29,test_0183,test_label,1.7457638556125524e-18,1.7559829865133533e-14,8.784641949441815e-21,3.553457441490826e-12,4.3110182090799753e-11,2.0800472455562158e-09,1.0,6.024929581246547e-23,8.697413168908684e-21,4.247858372019055e-15,1.74668808105457e-16,1.1678500868583797e-06,1.5877224961675994e-16,0.00021038328122813255,4.098513272765558e-06,3.672390724851482e-10,0.9997844099998474,1.1529933246394969e-17,9.47071667610651e-16,7.645806765488317e-10,2.954601895175518e-13,2.0640422008000314e-05,2.470902045050385e-15,1.474042051086144e-06,2.7330636953593057e-07,3.33654726070165e-09,0.9999774694442749,2.076711546123073e-15,3.4794832335873936e-15,7.964370496438278e-08,7.348313896407495e-17,1.5927177798857883e-08,1.456760680784693e-17,5.086992587166606e-07,6.643859506993977e-08,7.346125929785785e-10,0.9999994039535522,8.285571072667649e-17,1.330973310267224e-16,4.570801636488708e-12,5.759479779905849e-22,1.1544546785549614e-13,7.34893668517394e-24,7.644792784922139e-12,2.4709778968508116e-14,8.980279050039842e-21,1.0,7.910536608584876e-22,1.982834820215806e-24,2.284587276302208e-11,4.5539258163540176e-18,3.570184580370568e-15,2.452894298299687e-18,2.1404670570712714e-12,4.409696607865499e-09,9.311249549170952e-09,1.0,5.392488640930928e-19,1.6266536731152494e-18,2.7761052213028505e-16
input_event_sample038,event_038,2022-06-29,test_038,test_label,6.247760087063625e-10,6.919006925558413e-13,0.9797518849372864,0.00025845092022791505,3.4274253266630694e-05,0.0199535321444273,7.086770779096696e-07,5.49889250578417e-07,6.496751439044601e-07,2.430125656260884e-09,4.10249167970278e-09,3.5800943373048844e-12,0.9987694621086121,0.0007538110949099064,1.0010498044721317e-05,0.00046206789556890726,1.6230961463747917e-08,4.364958840596955e-06,2.4637742512823024e-07,2.3231093437825479e-10,7.318974315495552e-09,4.890281582459188e-11,0.9404259324073792,0.00019260433327872306,0.0005096977110952139,0.057807017117738724,9.926484381139744e-07,0.0010607604635879397,2.8936642593180295e-06,1.5045770851429552e-08,4.54219717394011e-11,7.0011313437726326e-15,0.9999734163284302,1.0918806765403133e-05,6.718947247463802e-07,1.3690107152797282e-05,1.2342316058067127e-09,1.3055612271273276e-06,2.9576591842328526e-08,4.024790917211973e-12,5.550869208725828e-10,6.756372262876897e-13,0.9998844861984253,4.9560426305106375e-06,2.160253825422842e-05,4.642308704205789e-05,3.1815918788424824e-08,4.1999039240181446e-05,5.707572086066648e-07,1.5648017603897557e-10,4.3418355022417643e-10,1.47162327896605e-12,0.9997716546058655,0.0001307097845710814,2.3639891878701746e-05,3.966097938246094e-05,3.107366142174328e-09,3.413835656829178e-05,2.055393650834958e-07,4.2162773272735876e-10
input_event_sample0222,event_0222,2022-06-29,test_0222,test_label,2.4035955448198365e-08,4.244984666001983e-06,5.249608148005791e-05,6.529539575694798e-08,0.0003158813342452049,6.2178864936868194e-06,6.3686993456713026e-09,0.99960857629776,1.1916541552636772e-05,5.241788016974169e-07,6.282193515394496e-11,7.768301002464284e-10,4.486991400654006e-08,2.2423769507895486e-09,5.8660902141127735e-05,2.758511474798553e-10,4.376390361215954e-09,0.9999409914016724,1.6154454840489052e-07,9.687160940075046e-08,4.9487974482231856e-12,7.857880318651311e-11,8.94425689068612e-09,1.2444027579217032e-11,2.9197299227234907e-06,4.395997021261477e-12,3.1110853368314373e-13,0.9999837875366211,1.304465149587486e-05,1.4621525679103797e-07,9.476953444220726e-09,9.389764699108127e-08,3.179465784342028e-05,5.53611165798884e-08,7.87637909525074e-05,9.314184126196778e-07,2.1991821697042724e-09,0.9998325109481812,5.470818723551929e-05,1.0418308420412359e-06,6.585495343491843e-11,1.3200127657597704e-09,4.897614189758315e-07,3.100885948015275e-08,0.00011722175258910283,2.386362440987e-09,1.964568265011568e-12,0.9998445510864258,2.629383743624203e-05,1.1346626706654206e-05,1.3949045474248578e-08,4.8333163249481e-07,0.00014192351954989135,4.4494291273622366e-07,0.0007028474938124418,8.151175279635936e-06,1.050001685598545e-07,0.9991436004638672,2.3167151539382758e-06,3.494884026622458e-08
input_event_sample010,event_010,2022-06-29,test_010,test_label,0.9999998807907104,1.8661555500380692e-26,4.579514740362857e-26,3.458920354875841e-20,1.5521575846833002e-07,3.747712888160714e-19,2.846040067626245e-23,1.066985748877871e-24,3.1866793925861003e-11,3.219184033925737e-12,0.9999984502792358,7.706034950407086e-34,6.197631276292357e-31,1.415662012605764e-23,1.5191589000096428e-06,3.2859174280752575e-23,3.2214863163120517e-25,1.0421107743687197e-27,8.34018672266762e-13,1.6020015446583519e-13,0.9999589920043945,5.068212915589307e-27,9.442203551865957e-25,7.044277205084973e-20,4.0961906051961705e-05,5.593681175703271e-17,1.3169662994672424e-22,5.731179247019625e-26,9.375829106150757e-12,1.2398131566532244e-12,0.9999971389770508,2.508363169021115e-20,3.346293511383158e-13,1.5798694546608621e-13,2.797410161292646e-06,2.5598915348590268e-12,2.1592290622152177e-08,1.2441076992461314e-16,1.635137891753402e-07,3.357008139352746e-13,0.9996961355209351,1.351873583542928e-16,2.0024155624136413e-19,1.2067254205432032e-13,0.00030284401145763695,9.784003034835065e-13,1.0384631558908994e-19,1.409677064009807e-18,9.394436801812844e-07,1.0123373783699208e-07,0.999869704246521,4.430914185907242e-13,1.9296756900710754e-11,1.118011100365024e-10,7.45935394661501e-05,2.1398120964022382e-07,4.609058794347032e-12,3.354649023845635e-12,5.539299309020862e-05,7.567046367285002e-08
input_event_sample0236,event_0236,2022-06-29,test_0236,test_label,8.213437085134983e-16,3.574642405584127e-18,3.511561885716219e-07,3.815791849159922e-10,7.90609101386508e-06,0.9999904632568359,1.2961178299519815e-06,1.545436196549732e-12,1.150670796032328e-14,1.824141534757667e-17,1.0484764098595e-12,9.063304035224207e-14,0.0001277717383345589,5.8375664302445784e-09,0.00026037608040496707,0.9996110796928406,6.574547910531692e-07,1.623609904299883e-07,4.668102362992421e-11,8.737949871041178e-14,7.3487962382046135e-09,8.812774295041681e-12,0.0011478757951408625,7.846097815900066e-08,0.0004390362882986665,0.9979782700538635,6.134390423540026e-05,0.00037042328040115535,2.942154878837755e-06,2.6809849895670368e-09,4.572640280742918e-14,1.5803053039342013e-13,2.786083314276766e-05,6.834052768134313e-10,0.0001300887088291347,0.9998419284820557,1.4145949478461262e-07,3.272569064696751e-12,3.9351317750136935e-14,7.182965600625608e-15,9.512099441444377e-11,3.5450855584429064e-09,0.0007101710652932525,5.342383815332141e-07,0.0056490167044103146,0.9936374425888062,2.3125705865822965e-06,4.96664483762288e-07,7.407243152179888e-10,1.4816067817058354e-10,2.0769117762414746e-12,2.391785398480218e-14,4.132996400585398e-05,1.09511198331802e-07,0.001191658666357398,0.9987646341323853,2.227096956630703e-06,4.685180954311363e-08,8.108234916814894e-11,1.1847002599849749e-13
input_event_sample028,event_028,2022-06-29,test_028,test_label,3.915686785233019e-12,1.0571984974292413e-16,0.9999895095825195,9.381385098095052e-06,1.5743124492928473e-07,9.70132873590046e-07,1.1496870816474214e-10,1.6041591166526814e-08,5.780896206175612e-09,1.4957292349127016e-11,3.148450944401304e-10,3.225670772155631e-11,0.9998705387115479,7.899200863903388e-05,7.072317657730309e-06,3.6591318348655477e-06,3.100509626818848e-09,3.9406775613315403e-05,3.231114931168122e-07,8.701280251877108e-10,3.783905480614358e-11,9.174424457983332e-13,0.9999822378158569,1.2342238733253907e-05,5.992901606077794e-07,1.48019168477731e-07,8.738473833425076e-11,4.642671683541266e-06,2.201220716813168e-08,2.464631831955444e-10,3.701631001717942e-09,6.071746837948977e-13,0.9358980655670166,6.010426295688376e-05,7.768262003082782e-05,0.06396009773015976,5.377931984185125e-07,3.2037066830525873e-06,3.515308435453335e-07,1.8363813941713047e-11,8.770852967521225e-12,7.134991560317256e-16,0.9999504089355469,4.833212369703688e-05,1.8326093709220004e-07,1.0116206112797954e-06,1.7167560428799078e-10,1.063463272998888e-08,1.3539160015341167e-08,5.3527095950078873e-11,3.1825841961818924e-09,3.733919911545064e-13,0.7483416795730591,0.00022595222981180996,0.00010951257718261331,0.2513018846511841,9.600326848158147e-06,1.0557913810771424e-05,7.120806344573793e-07,1.5342659087647093e-10
input_event_sample0232,event_0232,2022-06-29,test_0232,test_label,1.0890569228649838e-06,6.241897949621489e-07,4.364128471934237e-06,1.8669577173113794e-07,0.0005625122576020658,1.9106919069145079e-07,1.4825678462671021e-09,0.9878487586975098,0.011579117737710476,3.1704896628070856e-06,5.201821612343949e-11,3.773918511029706e-09,5.684025836671935e-07,2.6427575683385385e-09,1.0627177289279643e-05,4.5363095502182205e-09,3.363483103147047e-12,0.9999876022338867,8.079522899606673e-07,3.4170258800259035e-07,1.3118125252731261e-08,1.3482450356150366e-07,1.1613806236709934e-06,2.7254547507737925e-09,0.00013621532707475126,2.9179356708652904e-09,1.6719516882091057e-09,0.9996911287307739,0.00017122355347964913,9.752714902333537e-08,2.2984404779435863e-07,5.253887138678692e-07,2.1869998363399645e-06,1.730766996388411e-08,0.00025870162062346935,6.626918036545248e-08,2.4321651359571206e-09,0.9990353584289551,0.0007025334634818137,3.8017913084331667e-07,2.138226262715648e-09,8.392529338152599e-08,5.497550318978028e-06,4.5071115728489985e-09,0.00022031796106602997,1.7230058491080058e-09,6.92995050233236e-10,0.9995937943458557,0.00017900418606586754,1.2934432334077428e-06,1.053709830500793e-08,2.20805054595985e-06,0.0017341803759336472,4.077760991094692e-07,0.0003465680929366499,1.7482774637755938e-05,2.6969852129354877e-08,0.9978933930397034,5.459538897412131e-06,2.8020323838973127e-07
input_event_sample014,event_014,2022-06-29,test_014,test_label,1.5720730330714841e-16,2.2944725230900076e-07,2.0955686435811016e-16,8.040016723498411e-07,1.4901102076692041e-05,4.27631341745432e-20,1.1348321371160153e-12,1.946475050109042e-20,6.327943811307302e-12,0.9999840259552002,5.339159890180622e-29,6.847253916455079e-29,0.0,4.6504613772822164e-26,6.537400829009776e-13,0.0,2.386167913268377e-25,5.697596633251813e-21,4.31008153115402e-22,1.0,1.0340370697008421e-14,1.3011260124873303e-10,7.023954088292884e-21,4.483548948774896e-13,4.883698778712642e-08,4.357409840697043e-23,1.91927395573339e-15,7.218893093690356e-19,9.551992009859678e-12,1.0,3.312753135900959e-17,1.2784487442684257e-15,7.574781555181855e-18,8.889856082175407e-13,6.446992939501683e-10,3.5564650063576747e-25,5.510735029651097e-14,7.623481813745915e-18,2.956689754141095e-11,1.0,3.4717962612155384e-20,8.702400163273584e-19,7.873594321807743e-30,4.4572760873927766e-14,1.102871374954184e-12,7.819103731631767e-34,3.4488493905283295e-23,2.9900256834222208e-18,5.066858859836925e-18,1.0,1.8934605276626356e-20,2.0550670540298022e-11,2.7473251478152782e-30,3.868558685199419e-12,4.64948168854562e-09,3.7521325399521785e-27,3.3878929934887114e-13,8.13203896839084e-19,3.7371953900696786e-17,1.0
input_event_sample0226,event_0226,2022-06-29,test_0226,test_label,7.792354543741109e-13,3.3620745144608173e-15,0.000226512536755763,9.476583073819711e-09,0.0003476086712908,0.999423623085022,2.1681837552023353e-06,6.56599397075297e-08,6.790299433845348e-10,1.2531552943777224e-13,1.9809510833041855e-15,2.1241091382082853e-21,1.6331837286998052e-06,1.0797190398703638e-11,1.4990509953349829e-06,0.9999947547912598,2.1356870547606377e-06,1.147921384683781e-12,3.1593034666242e-14,1.8329172593123645e-17,1.3349427628855243e-13,2.462687935806556e-22,3.900593219441362e-05,2.5782509807670273e-12,1.7979690483116428e-06,0.9995694756507874,0.0003897549759130925,3.9243356828033704e-12,4.973501645244571e-12,6.599216486701513e-17,4.491101037729095e-07,1.8504056065182795e-09,0.0012492116075009108,1.7276164498980506e-08,0.004051852505654097,0.9946960210800171,2.168798118873383e-06,1.9573035103803704e-07,1.389963921738513e-09,4.894565308610765e-10,2.3476556595546268e-14,4.795385730820111e-22,9.674261036707321e-07,3.1913363553355556e-13,1.914464746732847e-06,0.9992833733558655,0.0007137971115298569,8.195284728618191e-13,1.1561392034703522e-12,7.543155297077625e-17,2.600785038719966e-11,5.663809680384415e-16,0.0003936110879294574,1.0733678834640159e-08,0.00032600274425931275,0.9992647767066956,1.558361873321701e-05,3.0643381165873507e-08,3.5878102710995563e-09,3.974338653317533e-12
input_event_sample0187,event_0187,2022-06-29,test_0187,test_label,2.6927599039439087e-10,3.7228418264811936e-11,2.2114602415967965e-06,1.672320948387096e-09,5.907975719310343e-05,9.668645745142257e-11,1.9004218643203785e-08,0.00018158528837375343,0.9997555613517761,1.5596513094351394e-06,5.857106622354346e-15,1.0048758826139141e-17,6.449633604965754e-10,6.003448064194339e-13,1.4320537957246415e-05,4.190785834663542e-17,7.775939485680453e-15,1.101043017115444e-05,0.9999746084213257,2.2121554366094642e-08,1.0858409165406455e-16,1.0299508332697787e-21,9.450667406245001e-16,5.404419075177587e-16,2.5420904492534646e-08,1.657549990211576e-22,2.69481050627118e-17,2.1241569925223303e-07,0.9999997615814209,5.0411667895655654e-11,8.248784278243673e-14,1.645611544167508e-14,6.024477249531868e-13,3.946141509262105e-14,6.556422960102282e-08,1.1261150832513213e-16,2.3982675722189657e-14,6.253301210179529e-10,0.9999998807907104,1.495718393584866e-08,9.716212336256122e-23,3.2120040233420205e-26,2.04000159479277e-17,7.596418325259558e-20,2.085973893617421e-10,7.103960155777481e-28,2.4161796250864053e-21,9.864925809758662e-16,1.0,1.024198781340857e-11,4.309218726208236e-13,5.333403091725957e-15,2.8177055133582485e-10,4.07624617653618e-13,1.0362311968492577e-06,1.7901501356715763e-15,9.354318535048645e-13,3.4247912594764784e-07,0.9999973773956299,1.200753217744932e-06
input_event_sample0193,event_0193,2022-06-29,test_0193,test_label,5.458959873291666e-22,1.134913399762909e-15,1.1739414502167017e-21,6.008053483972514e-14,8.413411460572728e-12,5.206426652651364e-13,1.0,6.98596482217229e-26,8.37879735795314e-25,6.570799358501744e-18,1.0188064122459915e-21,2.3967519867543554e-16,1.704878413350569e-21,1.8267252131515949e-13,1.8347266414475705e-11,3.437900571862107e-12,1.0,1.63776737572736e-26,9.393371089680513e-25,4.745532692674882e-18,1.0270905193010549e-07,8.177177733159624e-06,5.295868686516769e-05,0.03898021951317787,5.7712009038368706e-06,1.8072598322760314e-05,0.9609079360961914,1.0491509883081562e-08,1.0037057052159071e-07,2.6683446776587516e-05,1.495411426795639e-14,1.2179467503981023e-11,3.354773302213722e-15,6.799335539042772e-10,2.7269828617448866e-09,7.442476857022484e-08,0.9999998807907104,1.4674799282271297e-19,1.4557836150451452e-17,1.7575417304242086e-13,1.8897048296381304e-16,4.266699771271476e-10,1.70352966789682e-17,4.5035772333612556e-10,2.2975318869633554e-10,3.472561661507258e-14,1.0,9.246274671479218e-14,3.9273642128956197e-17,4.08837417045782e-12,4.0006950976874257e-17,8.931787601196284e-13,1.7050480406292222e-17,1.7130620477701086e-08,2.7396473001317645e-07,5.240859991317848e-06,0.9999945163726807,2.9587701211396276e-20,2.1761537699960997e-16,2.0746103538424668e-14
input_event_sample0178,event_0178,2022-06-29,test_0178,test_label,8.322344480227173e-10,1.908786930598927e-12,0.9995949864387512,4.572247416945174e-05,7.619470852660015e-05,0.0002733674773480743,6.005055297464423e-08,9.33074170461623e-06,3.3445945746279904e-07,7.070064533820641e-10,1.8320090999779381e-09,5.910630925670679e-12,0.9992855191230774,0.000139654177473858,2.088219662255142e-05,0.0005410783924162388,1.6505529387700335e-08,1.2657010302064009e-05,2.876643634408538e-07,8.031342951797527e-11,1.3858799663424293e-09,1.2692054167633832e-13,0.9698325395584106,0.00015919962606858462,1.0964970897475723e-05,0.02999621443450451,8.85863812527532e-07,6.70351241183198e-08,9.753553342761734e-08,8.726900278810401e-12,1.0736568578639805e-10,2.3159875540523355e-15,0.9887758493423462,3.3598789741517976e-05,6.9178554440441076e-06,0.011182467453181744,1.0397113783255918e-06,2.2881755157300177e-08,9.25044929545038e-08,4.7257416729840074e-11,9.386964539004339e-10,2.250038913867436e-12,0.9997830986976624,7.299571734620258e-05,1.2635808161576279e-05,2.3088596208253875e-05,1.0514656167970315e-07,0.00010721912985900417,8.698068540979875e-07,4.074914183860301e-09,4.582216116960636e-12,1.5147632073767318e-15,0.9999988079071045,2.5430810524085246e-07,3.663804477582744e-07,5.291362299431057e-07,7.188908912603154e-10,4.7233996269824274e-08,3.773305667920113e-09,8.255232977240345e-13
input_event_sample0144,event_0144,2022-06-29,test_0144,test_label,2.7714406426260565e-14,4.7503837663498416e-07,9.178431811090857e-17,1.3192691383778765e-08,2.51791615335506e-10,2.0472555370799778e-20,2.147235722560481e-10,5.934979174782029e-09,7.018588692815544e-15,0.9999995231628418,1.7466457823467666e-15,1.3566902809514225e-11,6.579342489561714e-21,8.378692704924529e-12,1.62407171044876e-10,1.7598947214621602e-23,3.5746104969265613e-13,2.7083148224082976e-11,7.049534025103943e-14,1.0,9.947368585306107e-16,1.9752320667976164e-07,3.5342810374932755e-17,8.19420961306605e-07,6.44169304564457e-08,9.267850490257177e-19,1.7178814459839487e-07,1.1425545839299778e-12,6.459710424986526e-14,0.9999986886978149,2.486489204638065e-13,7.173922676880721e-15,1.4423202579591096e-17,1.9043560538179946e-14,0.0001865634258138016,5.575098454674812e-20,2.11872159356849e-13,3.3680649851239044e-21,1.441754193365341e-05,0.9997990727424622,9.623386541098204e-34,3.876576626568276e-25,0.0,5.431727132665989e-22,5.1804498191199144e-11,0.0,1.261692884379611e-26,9.79942198727787e-27,2.2231480626385632e-21,1.0,9.824587974757715e-13,6.2606456477376504e-12,8.183153810783795e-22,9.218490771081833e-13,9.142537038542287e-08,6.267544068191631e-22,1.7662819817854114e-10,1.2873472288177368e-09,2.044474811668806e-08,0.9999998807907104
input_event_sample0150,event_0150,2022-06-29,test_0150,test_label,0.9999116659164429,5.661225157356406e-26,2.01088060033345e-24,1.7922682598430133e-19,8.832591265672818e-05,8.593371761479654e-18,1.4348397891915386e-22,1.1271500993592014e-24,1.6998735752338234e-10,8.196250102232572e-12,0.9999994039535522,4.613967773901101e-34,2.9700308280587904e-31,6.0693522320857146e-24,6.368754270624777e-07,1.9125194273276144e-23,2.8567609141257087e-25,7.079418993461127e-28,7.87182602088321e-13,8.445667261250747e-14,0.9996963739395142,7.475732136220673e-17,3.3252130712051796e-19,1.1663594894593954e-13,0.00030286688706837595,1.3625238090564373e-12,1.7183198640444211e-19,1.2640798345155201e-18,7.953879048727686e-07,6.012873399185992e-08,0.9999978542327881,2.3103644031507632e-20,1.4299999173076477e-13,7.798507662120507e-14,1.9922922547266353e-06,1.2734564921665359e-12,1.410604610896371e-08,1.5027207546771602e-16,1.1410245548404419e-07,1.6042542457222336e-13,0.999677300453186,1.0160703494541657e-16,2.9280492794242618e-19,1.0726291952084868e-13,0.00032168207690119743,1.4253847668149744e-12,1.4384619153508867e-19,1.2493147639790252e-18,9.529065891911159e-07,1.000822251739919e-07,0.9999998807907104,2.4576607131050856e-26,5.092124260295248e-26,4.361556641399897e-20,9.499066777607368e-08,5.817273285834699e-19,2.0039905314150685e-23,5.805838275684906e-25,4.1640850489965686e-11,3.1205626190716762e-12
input_event_sample0385,event_0385,2022-06-29,test_0385,test_label,9.92183579739958e-09,0.0001754420081852004,8.354729652637616e-05,0.9996490478515625,5.2304631026345305e-06,2.349736050177853e-08,6.858716369606555e-05,2.001545951202388e-08,1.2649139513598584e-08,1.811213769542519e-05,8.197256241848638e-12,4.8376721679233015e-05,2.6149510334860793e-10,0.9784573912620544,1.0374050418704428e-07,3.1873384487290934e-10,0.021493835374712944,1.8369195257223435e-14,9.901431616884254e-14,2.060825750049844e-07,5.039448372490263e-11,7.120866939658299e-05,4.8758330706277775e-09,0.9999067783355713,1.2037142482768104e-07,1.4168111128753935e-10,2.193129330407828e-05,1.2452614460423117e-11,1.445125703131156e-12,4.144765952673879e-08,1.5851254336896048e-11,6.471110827988014e-05,2.6041094614015492e-08,0.9977105855941772,2.1913882619628566e-07,1.5490368987514103e-09,0.0022225200664252043,5.1533711326046117e-11,1.4379720287768794e-12,1.9366150354471756e-06,5.028493177405835e-09,2.1327712602214888e-05,1.0151327778373798e-08,0.9435263872146606,5.187684450902452e-07,6.872064517438048e-08,0.05645030364394188,6.767441424956888e-13,2.5533738318150867e-11,1.5062026932355366e-06,5.296695704259946e-08,4.263971220552776e-07,2.3989632609300315e-06,0.9998146891593933,3.714187357672927e-08,5.379405809691207e-09,0.00018188756075687706,1.2045935082749537e-10,2.7342387909357058e-08,4.6268289111139893e-07
input_event_sample0391,event_0391,2022-06-29,test_0391,test_label,4.174032250885791e-15,0.0,3.7266074862310785e-30,9.860635097517812e-24,1.0,1.2649961272540641e-23,2.2319876507064287e-19,1.692474509364776e-30,3.539184762687837e-16,9.800337429948154e-16,2.398263510931821e-29,0.0,1.8502288797699645e-25,3.0879557815814844e-24,1.0,3.0863196629991973e-31,5.353044757584052e-23,2.77680844197119e-28,3.283875805767396e-18,9.082432786074587e-20,0.0,0.0,0.0,0.0,1.0,0.0,1.6022740017117603e-23,0.0,4.430142580383673e-19,1.1330208212747356e-19,8.773518474749965e-37,0.0,3.755447934785523e-38,6.568241402442388e-26,1.0,0.0,3.8431676276750677e-25,0.0,1.3458849759490742e-20,2.8922010294350152e-18,5.645517778094001e-22,4.9836155254275005e-37,5.471979275086631e-26,1.9204985092593225e-21,1.0,3.340483856393542e-15,1.0856011185486625e-12,1.4476642235207402e-26,4.377353192511766e-15,1.0527918191090627e-14,1.4459202554374987e-26,0.0,5.140068085885807e-29,4.0549225465396754e-25,1.0,9.798834748126667e-25,6.926069864376877e-20,6.150536270621013e-31,3.301545365928506e-20,4.971582309877295e-20
input_event_sample0408,event_0408,2022-06-29,test_0408,test_label,8.153983738212744e-11,9.930331296842398e-13,0.9999308586120605,5.641414463752881e-05,7.525752607762115e-06,4.965645075571956e-06,4.169619316485296e-09,2.955970046514267e-07,2.156012079979064e-08,9.623200847297397e-11,6.468275359772235e-10,1.505111139887827e-11,0.9994334578514099,0.0005399184883572161,1.1100727533630561e-05,3.5670746001414955e-07,1.2688784467584924e-09,1.4932463272998575e-05,2.642019012455421e-07,6.490721737861804e-09,1.9670634565649436e-10,1.9365788811974427e-13,0.9998692274093628,3.150978227495216e-05,2.940589865829679e-06,9.273648174712434e-05,2.075008609381257e-09,3.376051608938724e-06,1.0927261939741584e-07,2.2271974195464672e-11,3.023419736791766e-09,2.0252868826453607e-10,0.9996732473373413,0.00012578329187817872,3.032241693290416e-05,8.402628009207547e-05,1.2168798413370041e-08,8.628148498246446e-05,3.2380742709392507e-07,1.4239002199545325e-09,9.132818057366876e-09,3.6362676758550094e-11,0.9871280193328857,0.00047043009544722736,5.539509584195912e-05,0.012339458800852299,1.175506668005255e-06,4.83450094179716e-06,7.082302886374237e-07,9.231149178390297e-10,3.177613033811255e-11,1.1659594019170893e-14,0.9999946355819702,2.8491458579082973e-06,1.707130650174804e-06,2.175885924771137e-07,2.2148023692825092e-10,6.02979241648427e-07,2.512719987635137e-08,2.3615682326338927e-11
