event_id,start_time,asset_name,timestamps (in ms),Vab,Vbc,Vca,Ia,Ib,Ic,asset_name,datetime
,,,0.051966656,4314.84082,-10314.71973,2358.052002,-610.932251,-993.7012329,2358.001953,Site0006,10/18/2005 23:07:40.5540
,,,0.052096898,4588.404297,-10265.12988,2072.603516,-517.5100098,-975.3447266,330.5610046,Site0006,10/18/2005 23:07:40.5540
,,,0.052227141,4899.271973,-10203.14258,1762.333618,-420.4000549,-953.3168335,14.6916008,Site0006,10/18/2005 23:07:40.5540
,,,0.052357383,5172.834961,-10128.75781,1476.885254,-319.6023865,-925.170166,-23.26169968,Site0006,10/18/2005 23:07:40.5540
,,,0.052487625,5483.702637,-10004.78223,1179.026001,-218.8047028,-890.9046021,-31.83180046,Site0006,10/18/2005 23:07:40.5540
,,,0.052617867,5782.135742,-9880.807617,893.5775757,-119.2362747,-852.9677124,-37.95330048,Site0006,10/18/2005 23:07:40.5540
,,,0.05274811,6080.568359,-9682.447266,546.0751953,-23.3555584,-807.6882324,-41.62620163,Site0006,10/18/2005 23:07:40.5540
,,,0.052878352,6379.000977,-9496.485352,210.9835968,70.06667328,-753.8423462,-45.29910278,Site0006,10/18/2005 23:07:40.5540
,,,0.053008594,6702.303223,-9298.125,-111.697197,161.030426,-696.3251343,-48.97200012,Site0006,10/18/2005 23:07:40.5540
,,,0.053138836,7013.170898,-9062.572266,-471.6104126,250.7649536,-635.1366577,-52.64490128,Site0006,10/18/2005 23:07:40.5540
,,,0.053269079,7299.168945,-8789.827148,-781.8803711,334.3532715,-570.2768555,-55.09350204,Site0006,10/18/2005 23:07:40.5540
,,,0.053399321,7597.601563,-8455.094727,-1116.972046,413.0246277,-501.745697,-57.54210281,Site0006,10/18/2005 23:07:40.5540
,,,0.053529563,7908.469238,-8058.375,-1439.652832,483.0913086,-429.5432739,-59.99069977,Site0006,10/18/2005 23:07:40.5540
,,,0.053659805,8244.206055,-7624.462402,-1749.922852,550.6994629,-357.3408508,-62.43930054,Site0006,10/18/2005 23:07:40.5540
,,,0.053790048,8567.508789,-7116.165039,-2010.549561,610.932251,-288.8097229,-64.88790131,Site0006,10/18/2005 23:07:40.5540
,,,0.05392029,8928.114258,-6483.892578,-2258.765625,661.3311157,-225.1736908,-66.11219788,Site0006,10/18/2005 23:07:40.5540
,,,0.054050532,9301.155273,-5764.837402,-2482.159912,703.1252441,-168.8802643,-69.78510284,Site0006,10/18/2005 23:07:40.5540
,,,0.054180774,9649.327148,-4934.205078,-2680.73291,737.5439453,-119.9294586,-74.68230438,Site0006,10/18/2005 23:07:40.5540
,,,0.054311017,10009.93359,-4029.1875,-2866.894775,764.5872192,-85.66390228,-75.90660095,Site0006,10/18/2005 23:07:40.5540
,,,0.054441259,10308.36621,-3124.169922,-3015.824463,784.2550659,-63.63603973,-79.57949829,Site0006,10/18/2005 23:07:40.5540
,,,0.054571501,10482.45215,-2231.550049,-3164.753906,799.0059814,-58.74095917,-82.02809906,Site0006,10/18/2005 23:07:40.5540
,,,0.054701743,10594.36426,-1450.507446,-3350.916016,812.5275879,-66.08358002,-82.02809906,Site0006,10/18/2005 23:07:40.5540
,,,0.054831986,10557.06055,-731.4525146,-3586.721191,822.3615112,-83.216362,-85.70100403,Site0006,10/18/2005 23:07:40.5540
,,,0.054962228,10457.58301,-173.5650024,-3884.580322,834.6539307,-102.7966843,-90.59820557,Site0006,10/18/2005 23:07:40.5540
,,,0.05509247,10320.80078,285.1424866,-4182.439453,845.7171021,-122.3769989,-95.49539948,Site0006,10/18/2005 23:07:40.5540
,,,0.055222712,10146.71484,644.6699829,-4467.888184,855.5510254,-137.0622406,-101.6169052,Site0006,10/18/2005 23:07:40.5540
,,,0.055352955,9972.629883,967.0050049,-4728.514648,862.9264526,-146.8524017,-108.9626999,Site0006,10/18/2005 23:07:40.5540
,,,0.055483197,9773.673828,1252.147461,-5013.963379,864.1557007,-146.8524017,-117.5328064,Site0006,10/18/2005 23:07:40.5540
,,,0.055613439,9549.849609,1537.290039,-5274.589844,859.2387085,-138.2860107,-128.5514984,Site0006,10/18/2005 23:07:40.5540
,,,0.055743681,9388.198242,1785.23999,-5547.627441,848.1755371,-116.2581558,-143.243103,Site0006,10/18/2005 23:07:40.5540
,,,0.055873924,9176.808594,2070.382568,-5771.021973,832.1954346,-83.216362,-160.3833008,Site0006,10/18/2005 23:07:40.5540
,,,0.056004166,9002.722656,2392.717529,-5907.541016,807.6106567,-41.608181,-179.9721069,Site0006,10/18/2005 23:07:40.5540
,,,0.056134408,8853.506836,2764.642578,-5994.416504,775.6503906,4.89508009,-203.2338104,Site0006,10/18/2005 23:07:40.5540
,,,0.05626465,8704.290039,3198.554932,-6044.05957,736.3146973,58.74095917,-228.9441071,Site0006,10/18/2005 23:07:40.5540
,,,0.056394893,8555.073242,3644.86499,-6056.470215,690.8328247,117.4819183,-258.327301,Site0006,10/18/2005 23:07:40.5540
,,,0.056525135,8405.857422,4115.970215,-6044.05957,636.7462769,179.8941956,-297.5049133,Site0006,10/18/2005 23:07:40.5540
,,,0.056655377,8231.771484,4549.882324,-6006.827148,578.9719849,243.5302277,-340.3554077,Site0006,10/18/2005 23:07:40.5540
,,,0.056785619,7983.077637,4971.397461,-5944.772949,512.5930786,307.1662903,-389.3274231,Site0006,10/18/2005 23:07:40.5540
,,,0.056915862,7684.644531,5417.70752,-5919.95166,444.9848633,373.2498474,-441.9723206,Site0006,10/18/2005 23:07:40.5540
,,,0.057046104,7336.473145,5826.825195,-5882.719238,372.4597168,440.5572205,-500.7387085,Site0006,10/18/2005 23:07:40.5540
,,,0.057176346,6913.693359,6223.544922,-5870.308594,297.4760742,507.864563,-564.4022827,Site0006,10/18/2005 23:07:40.5540
,,,0.057306588,6453.609375,6607.867676,-5808.254395,221.2631836,573.9481201,-631.7388306,Site0006,10/18/2005 23:07:40.5540
,,,0.057436831,6005.959961,6992.189941,-5783.432617,149.9672699,635.1366577,-702.74823,Site0006,10/18/2005 23:07:40.5540
,,,0.057567073,5458.833496,7351.717285,-5795.84375,79.90059662,690.2062988,-772.5333252,Site0006,10/18/2005 23:07:40.5540
,,,0.057697315,4861.967773,7760.834961,-5733.789551,13.52163887,741.6046143,-843.5427246,Site0006,10/18/2005 23:07:40.5540
,,,0.057827557,4265.102051,8182.350098,-5659.324707,-49.16959763,785.6603394,-915.7764282,Site0006,10/18/2005 23:07:40.5540
,,,0.0579578,3655.801758,8566.672852,-5634.503418,-105.7146378,822.3734741,-988.0101318,Site0006,10/18/2005 23:07:40.5540
,,,0.058088042,2959.458496,8889.007813,-5572.449219,-154.8842316,852.9677124,-1057.795166,Site0006,10/18/2005 23:07:40.5540
,,,0.058218284,2275.550049,9198.945313,-5497.984375,-194.2199097,872.5480347,-1125.131714,Site0006,10/18/2005 23:07:40.5540
,,,0.058348526,1579.206909,9484.087891,-5398.697754,-226.1801453,886.0095215,-1188.795288,Site0006,10/18/2005 23:07:40.5540
,,,0.058478768,882.8637085,9707.242188,-5311.822266,-251.9941864,892.1283569,-1250.010376,Site0006,10/18/2005 23:07:40.5540
,,,0.058609011,161.6510925,9930.397461,-5224.946777,-269.2035522,894.5758667,-1306.328125,Site0006,10/18/2005 23:07:40.5540
,,,0.058739253,-509.8226929,10066.77051,-5125.660156,-281.4959412,892.1283569,-1361.421631,Site0006,10/18/2005 23:07:40.5540
,,,0.058869495,-1156.427124,10165.9502,-4989.141602,-285.1836548,887.2332764,-1414.066528,Site0006,10/18/2005 23:07:40.5540
,,,0.058999737,-1778.162109,10252.73242,-4815.390625,-286.4129028,879.890625,-1459.365601,Site0006,10/18/2005 23:07:40.5540
,,,0.05912998,-2350.158203,10327.11719,-4591.996094,-286.4129028,871.3242798,-1502.216187,Site0006,10/18/2005 23:07:40.5540
,,,0.059260222,-2847.546387,10413.90039,-4381.012207,-282.7251892,861.5341187,-1542.618042,Site0006,10/18/2005 23:07:40.5540
,,,0.059390464,-3270.326172,10451.09277,-4120.385742,-279.0374756,850.5201416,-1579.347046,Site0006,10/18/2005 23:07:40.5540
,,,0.059520706,-3693.105957,10525.47754,-3847.3479,-276.5789795,838.2824707,-1612.403076,Site0006,10/18/2005 23:07:40.5540
,,,0.059650949,-4091.016357,10537.875,-3512.256348,-277.8082275,823.597229,-1640.562012,Site0006,10/18/2005 23:07:40.5540
,,,0.059781191,-4451.622559,10537.875,-3189.575684,-282.7251892,808.9119873,-1661.375122,Site0006,10/18/2005 23:07:40.5540
,,,0.059911433,-4799.794434,10513.08008,-2891.716309,-291.3298645,788.1079102,-1676.066772,Site0006,10/18/2005 23:07:40.5540
,,,0.060041675,-5135.53125,10513.08008,-2569.035645,-303.6222534,769.7513428,-1687.085449,Site0006,10/18/2005 23:07:40.5540
,,,0.060171918,-5433.963867,10451.09277,-2271.176514,-319.6023865,748.9472656,-1691.982666,Site0006,10/18/2005 23:07:40.5540
,,,0.06030216,-5744.831543,10351.91211,-1936.084839,-339.2702332,724.4718628,-1689.534058,Site0006,10/18/2005 23:07:40.5540
,,,0.060432402,-6055.69873,10227.9375,-1625.814819,-358.9380493,696.3251343,-1680.963989,Site0006,10/18/2005 23:07:40.5540
,,,0.060562644,-6403.870605,10103.96289,-1290.723145,-383.5228577,665.730896,-1663.82373,Site0006,10/18/2005 23:07:40.5540
,,,0.060692887,-6714.737793,9955.192383,-1005.27478,-409.3369141,633.9128418,-1640.562012,Site0006,10/18/2005 23:07:40.5540
,,,0.060823129,-7038.040039,9732.037109,-719.826416,-435.1509399,598.4235229,-1609.95459,Site0006,10/18/2005 23:07:40.5540
,,,0.060953371,-7373.777344,9533.677734,-434.3779907,-459.7357483,559.2628784,-1574.449829,Site0006,10/18/2005 23:07:40.5540
,,,0.061083613,-7697.079102,9248.535156,-124.1080017,-483.0913086,517.6547241,-1531.599365,Site0006,10/18/2005 23:07:40.5540
,,,0.061213856,-8032.816406,8950.995117,148.9295959,-505.2176208,473.598999,-1481.403076,Site0006,10/18/2005 23:07:40.5540
,,,0.061344098,-8356.118164,8628.660156,434.3779907,-526.1146851,429.5432739,-1425.085205,Site0006,10/18/2005 23:07:40.5540
,,,0.06147434,-8679.420898,8281.530273,732.2371826,-545.7825317,384.2637939,-1363.870239,Site0006,10/18/2005 23:07:40.5540
,,,0.061604582,-8952.984375,7897.20752,980.453186,-562.9918823,340.2080688,-1297.758057,Site0006,10/18/2005 23:07:40.5540
,,,0.061734825,-9238.982422,7463.294922,1265.901611,-577.7427979,294.9285889,-1225.524292,Site0006,10/18/2005 23:07:40.5540
,,,0.061865067,-9500.110352,6992.189941,1538.939209,-588.8059082,250.8728485,-1150.842041,Site0006,10/18/2005 23:07:40.5540
,,,0.061995309,-9748.804688,6521.084961,1811.976807,-599.8690796,210.4884491,-1071.262573,Site0006,10/18/2005 23:07:40.5540
,,,0.062125551,-9960.194336,5987.992676,2072.603516,-608.4737549,172.5515747,-986.7858276,Site0006,10/18/2005 23:07:40.5540
,,,0.062255794,-10159.15039,5454.899902,2333.230469,-615.8491821,139.5097809,-902.3091431,Site0006,10/18/2005 23:07:40.5540
,,,0.062386036,-10283.49707,4884.615234,2606.268066,-621.9954224,113.8106155,-816.6080933,Site0006,10/18/2005 23:07:40.5540
,,,0.062516278,-10370.54004,4289.535156,2904.127197,-626.9123535,91.78275299,-726.0098877,Site0006,10/18/2005 23:07:40.5540
,,,0.06264652,-10420.27832,3669.659912,3201.986328,-633.0585938,72.20243073,-632.9631348,Site0006,10/18/2005 23:07:40.5540
,,,0.062776763,-10457.58301,3099.375,3475.023926,-637.9755249,58.74095917,-541.140625,Site0006,10/18/2005 23:07:40.5540
,,,0.062907005,-10445.14844,2504.294922,3735.650879,-646.5802002,51.39834213,-446.8695068,Site0006,10/18/2005 23:07:40.5540
,,,0.063037247,-10407.84375,1971.202515,3946.634277,-652.7263794,47.72703171,-352.5984192,Site0006,10/18/2005 23:07:40.5540
,,,0.063167489,-10333.23535,1450.507446,4170.028809,-658.8726196,45.27949142,-254.6544037,Site0006,10/18/2005 23:07:40.5540
,,,0.063297732,-10258.62793,991.7999878,4393.42334,-662.5603027,39.16064072,-151.8132019,Site0006,10/18/2005 23:07:40.5540
,,,0.063427974,-10159.15039,520.6950073,4604.406738,-665.0187988,28.14671135,-44.0748024,Site0006,10/18/2005 23:07:40.5540
,,,0.063558216,-10047.2373,111.5774994,4778.158203,-666.2480469,14.68523979,67.33650208,Site0006,10/18/2005 23:07:40.5540
,,,0.063688458,-9898.021484,-272.7449951,4964.319824,-662.5603027,-3.671309948,181.1964111,Site0006,10/18/2005 23:07:40.5540
,,,0.063818701,-9723.935547,-669.4650269,5162.892578,-656.4141235,-26.92294121,293.8320007,Site0006,10/18/2005 23:07:40.5540
,,,0.063948943,-9524.980469,-1103.377563,5435.930176,-642.8925171,-56.2934227,408.9161987,Site0006,10/18/2005 23:07:40.5540
,,,0.064079185,-9338.459961,-1512.494995,5609.681641,-629.3708496,-89.33521271,524.0004272,Site0006,10/18/2005 23:07:40.5540
,,,0.064209427,-9176.808594,-1971.202515,5746.200195,-610.932251,-128.4958496,641.5332031,Site0006,10/18/2005 23:07:40.5540
,,,0.06433967,-9002.722656,-2504.294922,5857.897461,-587.5767212,-166.432724,756.6174316,Site0006,10/18/2005 23:07:40.5540
,,,0.064469912,-8816.202148,-3000.195068,5957.184082,-560.5333862,-201.9220581,872.9259033,Site0006,10/18/2005 23:07:40.5540
,,,0.064600154,-8555.073242,-3508.492432,6044.05957,-531.0316772,-241.0826874,986.7858276,Site0006,10/18/2005 23:07:40.5540
,,,0.064730396,-8244.206055,-4029.1875,6130.935059,-499.0714111,-276.5720215,1100.645752,Site0006,10/18/2005 23:07:40.5540
,,,0.064860639,-7846.295898,-4525.087402,6192.989258,-469.5696716,-308.3900452,1216.954224,Site0006,10/18/2005 23:07:40.5540
,,,0.064990881,-7286.734375,-4884.615234,6304.686523,-448.6725769,-338.9842834,1332.038452,Site0006,10/18/2005 23:07:40.5540
,,,0.065121123,-6503.348145,-5169.757324,6416.383789,-441.2971497,-365.9072266,1449.571289,Site0006,10/18/2005 23:07:40.5540
,,,0.065251365,-5533.441406,-5392.912598,6540.491699,-448.6725769,-394.0539551,1570.776978,Site0006,10/18/2005 23:07:40.5540
,,,0.065381608,-4613.273926,-5591.272461,6652.188965,-475.7158508,-423.4244385,1693.206909,Site0006,10/18/2005 23:07:40.5540
,,,0.06551185,-3742.844727,-5789.632324,6763.88623,-519.9685059,-454.0186768,1818.085571,Site0006,10/18/2005 23:07:40.5540
,,,0.065642092,-2996.762695,-6049.97998,6776.296875,-577.7427979,-484.612915,1945.41272,Site0006,10/18/2005 23:07:40.5540
,,,0.065772334,-2474.505371,-6397.109863,6751.475098,-641.663269,-515.2071533,2070.29126,Site0006,10/18/2005 23:07:40.5540
,,,0.065902577,-2101.464355,-6806.227539,6627.367188,-704.3544922,-538.4588013,2189.04834,Site0006,10/18/2005 23:07:40.5540
,,,0.066032819,-1827.900879,-7302.127441,6441.205078,-760.8995361,-559.2628784,2301.684082,Site0006,10/18/2005 23:07:40.5540
,,,0.066163061,-1579.206909,-7822.822754,6205.399902,-807.6106567,-577.6194458,2413.095459,Site0006,10/18/2005 23:07:40.5540
,,,0.066293303,-1355.382324,-8306.325195,5969.594727,-846.9462891,-593.5284424,2519.609375,Site0006,10/18/2005 23:07:40.5540
,,,0.066423546,-1019.645386,-8678.25,5733.789551,-881.3650513,-603.3186035,2621.226318,Site0006,10/18/2005 23:07:40.5540
,,,0.066553788,-571.9962158,-9000.584961,5510.39502,-913.3252563,-609.4375,2720.394775,Site0006,10/18/2005 23:07:40.5540
,,,0.06668403,-37.30410004,-9273.330078,5336.644043,-944.0562744,-611.8850098,2813.441406,Site0006,10/18/2005 23:07:40.5540
,,,0.066814272,460.0838928,-9459.292969,5224.946777,-974.7872925,-613.1087646,2895.469482,Site0006,10/18/2005 23:07:40.5540
,,,0.066944514,932.602478,-9682.447266,5125.660156,-1001.830566,-614.3325806,2966.479004,Site0006,10/18/2005 23:07:40.5540
,,,0.067074757,1318.078247,-9856.012695,5013.963379,-1023.956848,-615.5563354,3020.348145,Site0006,10/18/2005 23:07:40.5540
,,,0.067204999,1604.076294,-9992.384766,4902.266113,-1038.707764,-615.5563354,3053.404297,Site0006,10/18/2005 23:07:40.5540
,,,0.067335241,1815.466187,-10141.15527,4740.925781,-1039.937012,-615.5563354,3054.628662,Site0006,10/18/2005 23:07:40.5540
,,,0.067465483,2001.986694,-10289.9248,4505.120605,-1026.415405,-616.7800903,3000.759277,Site0006,10/18/2005 23:07:40.5540
,,,0.067595726,2138.768311,-10438.69531,4281.726074,-998.1428223,-619.2276611,2837.92749,Site0006,10/18/2005 23:07:40.5540
,,,0.067725968,2300.419434,-10500.68262,4033.51001,-956.3486938,-622.8989258,2365.347656,Site0006,10/18/2005 23:07:40.5540
,,,0.06785621,2536.678711,-10525.47754,3822.526367,-903.491333,-626.5702515,970.8699341,Site0006,10/18/2005 23:07:40.5540
,,,0.067986452,2810.242188,-10513.08008,3574.310303,-839.5708618,-630.2415771,170.1777039,Site0006,10/18/2005 23:07:40.5540
,,,0.068116695,3108.675049,-10475.8877,3326.094482,-768.2749634,-636.3604126,28.15890121,Site0006,10/18/2005 23:07:40.5540
,,,0.068246937,3431.977295,-10438.69531,3102.699951,-692.0620728,-636.3604126,3.6729002,Site0006,10/18/2005 23:07:40.5540
,,,0.068377179,3742.844727,-10426.29785,2829.662354,-608.4737549,-637.5841675,-4.897200108,Site0006,10/18/2005 23:07:40.5540
,,,0.068507421,4016.408203,-10401.50293,2544.214111,-522.427002,-635.1366577,-9.794400215,Site0006,10/18/2005 23:07:40.5540
,,,0.068637664,4289.97168,-10339.51465,2233.944092,-432.6924438,-626.5702515,-13.46730042,Site0006,10/18/2005 23:07:40.5540
,,,0.068767906,4588.404297,-10252.73242,1898.852417,-339.2702332,-611.8850098,-18.36450005,Site0006,10/18/2005 23:07:40.5540
,,,0.068898148,4924.141113,-10153.55273,1551.349976,-245.8479919,-595.9760132,-23.26169968,Site0006,10/18/2005 23:07:40.5540
,,,0.06902839,5235.008789,-10041.97461,1253.490845,-151.1965179,-575.171936,-26.93460083,Site0006,10/18/2005 23:07:40.5540
,,,0.069158633,5570.745605,-9868.410156,968.0424194,-56.54503632,-551.9202881,-31.83180046,Site0006,10/18/2005 23:07:40.5540
,,,0.069288875,5918.916992,-9682.447266,657.7723999,34.41871643,-524.9973145,-35.50469971,Site0006,10/18/2005 23:07:40.5540
,,,0.069419117,6341.696777,-9459.292969,310.269989,124.1532364,-489.5079956,-40.40190125,Site0006,10/18/2005 23:07:40.5540
,,,0.069549359,6652.564453,-9161.75293,24.82159996,206.5123138,-454.0186768,-42.85050201,Site0006,10/18/2005 23:07:40.5540
,,,0.069679602,7050.475098,-8839.417969,-322.6807861,286.4129028,-416.0818176,-46.52339935,Site0006,10/18/2005 23:07:40.5540
,,,0.069809844,7547.862793,-8479.889648,-632.9508057,360.1672974,-378.144928,-50.19630051,Site0006,10/18/2005 23:07:40.5540
,,,0.069940086,7821.42627,-8045.977539,-905.9884033,426.5462646,-340.2080688,-51.42060089,Site0006,10/18/2005 23:07:40.5540
,,,0.070070328,8368.552734,-7612.064941,-1179.026001,484.3205261,-299.8236694,-55.09350204,Site0006,10/18/2005 23:07:40.5540
,,,0.070200571,8778.898438,-7066.575195,-1452.063599,533.4901123,-261.8867798,-59.99069977,Site0006,10/18/2005 23:07:40.5540
,,,0.070330813,9226.547852,-6558.277344,-1663.047241,570.3673096,-223.9499207,-62.43930054,Site0006,10/18/2005 23:07:40.5540
,,,0.070461055,9612.023438,-5987.992676,-1886.44165,598.6398315,-188.4605865,-67.33650208,Site0006,10/18/2005 23:07:40.5540
,,,0.070591297,9997.499023,-5442.502441,-2097.425293,619.5369263,-159.0901031,-73.45800018,Site0006,10/18/2005 23:07:40.5540
,,,0.07072154,10320.80078,-4797.83252,-2345.641113,628.1416016,-132.16716,-77.13090515,Site0006,10/18/2005 23:07:40.5540
,,,0.070851782,10507.32129,-4177.95752,-2606.268066,631.8293457,-107.6917648,-82.02809906,Site0006,10/18/2005 23:07:40.5540
,,,0.070982024,10631.66895,-3570.47998,-2891.716309,634.2877808,-88.11144257,-85.70100403,Site0006,10/18/2005 23:07:40.5540
,,,0.071112266,10668.97266,-2975.399902,-3152.343262,635.5170288,-73.42620087,-94.27110291,Site0006,10/18/2005 23:07:40.5540
,,,0.071242509,10656.53809,-2343.127441,-3388.148438,637.9755249,-63.63603973,-100.392601,Site0006,10/18/2005 23:07:40.5540
,,,0.071372751,10619.2334,-1710.85498,-3574.310303,641.663269,-62.41226959,-108.9626999,Site0006,10/18/2005 23:07:40.5540
,,,0.071502993,10557.06055,-1078.58252,-3810.115479,645.3509521,-67.30735016,-121.2057037,Site0006,10/18/2005 23:07:40.5540
,,,0.071633235,10470.01758,-495.8999939,-4058.331543,650.2679443,-74.64997101,-137.1215973,Site0006,10/18/2005 23:07:40.5540
,,,0.071763478,10358.10547,49.59000015,-4294.136719,653.9556274,-80.76882172,-154.2618103,Site0006,10/18/2005 23:07:40.5540
,,,0.07189372,10246.19238,508.2975159,-4529.941895,657.6433716,-88.11144257,-173.8506012,Site0006,10/18/2005 23:07:40.5540
,,,0.072023962,10072.10742,905.0175171,-4753.336426,658.8726196,-91.78275299,-192.2151031,Site0006,10/18/2005 23:07:40.5540
,,,0.072154204,9873.151367,1264.545044,-4989.141602,655.1848755,-90.55898285,-215.4768066,Site0006,10/18/2005 23:07:40.5540
,,,0.072284447,9649.327148,1586.880005,-5224.946777,646.5802002,-80.76882172,-242.4114075,Site0006,10/18/2005 23:07:40.5540
,,,0.072414689,9450.37207,1884.420044,-5485.57373,635.5170288,-61.18849945,-274.2431946,Site0006,10/18/2005 23:07:40.5540
,,,0.072544931,9238.982422,2194.357422,-5671.735352,618.3076782,-30.59424973,-312.1965027,Site0006,10/18/2005 23:07:40.5540
,,,0.072675173,9052.461914,2529.090088,-5795.84375,596.1813965,4.89508009,-358.7199097,Site0006,10/18/2005 23:07:40.5540
,,,0.072805416,8878.375977,2876.219971,-5895.129883,565.4503784,48.95080185,-404.0190125,Site0006,10/18/2005 23:07:40.5540
,,,0.072935658,8666.986328,3285.337402,-5957.184082,531.0316772,97.9016037,-460.3368225,Site0006,10/18/2005 23:07:40.5540
,,,0.0730659,8480.46582,3706.852539,-6006.827148,489.2374878,152.9712524,-519.1032104,Site0006,10/18/2005 23:07:40.5540
,,,0.073196142,8256.640625,4153.162598,-6019.237793,442.5263672,209.264679,-590.1126099,Site0006,10/18/2005 23:07:40.5540
,,,0.073326385,8032.816406,4587.075195,-6031.648926,392.127533,268.0056458,-662.3463135,Site0006,10/18/2005 23:07:40.5540
,,,0.073456627,7721.94873,5008.589844,-6044.05957,338.0409851,324.2990417,-740.7015381,Site0006,10/18/2005 23:07:40.5540
,,,0.073586869,7324.038086,5442.502441,-6143.346191,282.7251892,381.8162537,-816.6080933,Site0006,10/18/2005 23:07:40.5540
,,,0.073717111,6839.084961,5802.029785,-6093.702637,224.9509125,439.3334351,-899.8605347,Site0006,10/18/2005 23:07:40.5540
,,,0.073847354,6428.739746,6260.737305,-6106.11377,169.6351166,495.6268616,-984.3372192,Site0006,10/18/2005 23:07:40.5540
,,,0.073977596,5968.65625,6731.842285,-6081.291992,114.319313,545.8014526,-1070.038208,Site0006,10/18/2005 23:07:40.5540
,,,0.074107838,5471.268066,7128.5625,-6056.470215,62.6912384,591.0809326,-1156.963501,Site0006,10/18/2005 23:07:40.5540
,,,0.07423808,4886.836914,7512.885254,-5982.005371,15.98011971,630.2415771,-1243.888794,Site0006,10/18/2005 23:07:40.5540
,,,0.074368323,4302.40625,7909.60498,-5932.362305,-27.04327774,662.0595703,-1328.365479,Site0006,10/18/2005 23:07:40.5540
,,,0.074498565,3693.105957,8331.120117,-5870.308594,-65.14971924,687.758728,-1411.61792,Site0006,10/18/2005 23:07:40.5540
,,,0.074628807,3083.805664,8703.044922,-5795.84375,-99.56843567,711.010376,-1493.645996,Site0006,10/18/2005 23:07:40.5540
,,,0.074759049,2462.070557,9012.982422,-5721.378906,-125.3824768,725.6956177,-1573.225586,Site0006,10/18/2005 23:07:40.5540
,,,0.074889291,1852.770264,9285.727539,-5634.503418,-148.7380371,731.8144531,-1647.907837,Site0006,10/18/2005 23:07:40.5540
,,,0.075019534,1206.165894,9558.472656,-5522.806152,-163.4889069,735.4857788,-1718.917236,Site0006,10/18/2005 23:07:40.5540
,,,0.075149776,596.8656006,9781.62793,-5411.108887,-175.781311,733.038269,-1786.253784,Site0006,10/18/2005 23:07:40.5540
,,,0.075280018,-24.86940002,9979.987305,-5274.589844,-185.6152344,728.1431885,-1849.917358,Site0006,10/18/2005 23:07:40.5540
,,,0.07541026,-609.300293,10141.15527,-5125.660156,-190.532196,723.2481079,-1909.908081,Site0006,10/18/2005 23:07:40.5540
,,,0.075540503,-1156.427124,10227.9375,-4964.319824,-195.4491577,715.9054565,-1965.001587,Site0006,10/18/2005 23:07:40.5540
,,,0.075670745,-1691.119141,10302.32227,-4778.158203,-197.9076233,707.3390503,-2017.646484,Site0006,10/18/2005 23:07:40.5540
,,,0.075800987,-2213.376709,10351.91211,-4542.353027,-200.3661041,699.99646,-2062.945557,Site0006,10/18/2005 23:07:40.5540
,,,0.075931229,-2685.895264,10426.29785,-4343.779785,-204.053833,691.4300537,-2105.796143,Site0006,10/18/2005 23:07:40.5540
,,,0.076061472,-3108.675049,10463.49023,-4120.385742,-210.2000275,684.0874634,-2143.749268,Site0006,10/18/2005 23:07:40.5540
,,,0.076191714,-3519.02002,10488.28516,-3872.169678,-217.57547,675.5210571,-2175.581055,Site0006,10/18/2005 23:07:40.5540
,,,0.076321956,-3929.365234,10488.28516,-3574.310303,-226.1801453,664.5071411,-2202.515869,Site0006,10/18/2005 23:07:40.5540
,,,0.076452198,-4302.40625,10488.28516,-3276.451172,-240.9310303,652.2694092,-2220.880127,Site0006,10/18/2005 23:07:40.5540
,,,0.076582441,-4675.447266,10451.09277,-3003.413574,-258.1403809,637.5841675,-2231.898926,Site0006,10/18/2005 23:07:40.5540
,,,0.076712683,-5048.488281,10426.29785,-2693.143555,-277.8082275,621.6751709,-2238.020508,Site0006,10/18/2005 23:07:40.5540
,,,0.076842925,-5371.790527,10364.30957,-2420.105957,-301.1637878,603.3186035,-2238.020508,Site0006,10/18/2005 23:07:40.5540
,,,0.076973167,-5719.961914,10240.33496,-2109.835938,-324.5193481,583.7382813,-2231.898926,Site0006,10/18/2005 23:07:40.5540
,,,0.07710341,-6068.133789,10103.96289,-1799.56604,-347.8749084,559.2628784,-2215.983154,Site0006,10/18/2005 23:07:40.5540
,,,0.077233652,-6441.174805,9955.192383,-1476.885254,-374.9181824,532.3399658,-2193.945557,Site0006,10/18/2005 23:07:40.5540
,,,0.077363894,-6789.346191,9781.62793,-1191.436768,-401.9614563,504.1932373,-2165.786865,Site0006,10/18/2005 23:07:40.5540
,,,0.077494136,-7149.952637,9521.280273,-893.5775757,-427.7755127,474.8227539,-2132.730713,Site0006,10/18/2005 23:07:40.5540
,,,0.077624379,-7510.558594,9273.330078,-608.1292114,-453.5895386,443.0047607,-2093.552979,Site0006,10/18/2005 23:07:40.5540
,,,0.077754621,-7871.165039,8938.597656,-285.4483948,-475.7158508,409.9629517,-2049.478271,Site0006,10/18/2005 23:07:40.5540
,,,0.077884863,-8219.336914,8591.467773,0,-495.3836975,376.9211731,-1996.833374,Site0006,10/18/2005 23:07:40.5540
,,,0.078015105,-8592.37793,8231.94043,297.8591919,-512.5930786,343.879364,-1941.739868,Site0006,10/18/2005 23:07:40.5540
